站名,年月,1日雨量,2日雨量,3日雨量,4日雨量,5日雨量,6日雨量,7日雨量,8日雨量,9日雨量,10日雨量,11日雨量,12日雨量,13日雨量,14日雨量,15日雨量,16日雨量,17日雨量,18日雨量,19日雨量,20日雨量,21日雨量,22日雨量,23日雨量,24日雨量,25日雨量,26日雨量,27日雨量,28日雨量,29日雨量,30日雨量,31日雨量
碧湖國小,20205,0,0,0,0,0,0,7.5,0,0,1.5,0,9.5,0,0,0,17,1.5,12.5,14,2,53,60,10.5,0,0,8.5,10,102.5,33,0,0
東湖國小,20205,0,0,0,0,0,0,7,0,0,3,0,17.5,0,0,0,13.5,0,8.5,17.5,0.5,54.5,65.5,12,0,0,5.5,5.5,115.5,53,0.5,8.5
?公國中,20205,0,0,0,0,0,0,8.5,0,0,8,0,28,0,0,0,30,0,9,22.5,2,45.5,74,10.5,0,0.5,3,10,124.5,58.5,3,29
舊莊國小,20205,0,0,0,0,0,0,8,0,0,13,0,15,0,0,0,2,0,0,25,2,51.5,74,13.5,0,0,3.5,7.5,121,52.5,8,38.5
市政中心,20205,0,0,0,0,0,0,10,0,0,4,0,24.5,0,0,0,13.5,0.5,8.5,26.5,2,48,77.5,11,0.5,0,1.5,13.5,127,57,0,12.5
博嘉國小,20205,0,0,0,0,0,0,11,0,0,17,0,18,0,0,0,10,0,6.5,6,6.5,44,78,12,0,7.5,3,6,132.5,93.5,0,13.5
北政國中,20205,0,0,0,0,0,0,17.5,0,0,15,0,19,0,0,1,22.5,0,6,3,5.5,44,72,14.5,0,15,3.5,6,170.5,104,1,16.5
長安國小,20205,0,0,0,0,0,0,9,0,0,3,0,10.5,0,0,0,6,0,15.5,18,0,36,71,18,0,0,4,9.5,113.5,29,0,0
富德公墓,20205,0,0,0,0,0,0,11.5,0,0,11,0,25,0,0,0,10.5,0,6.5,7.5,6,50,81.5,16,0,8.5,4.5,5.5,146,78.5,0,21.5
萬華國中,20205,0,0,0,0,0,0,11.5,0,0,2,0,17.5,0,0,0,9,0,20,34,2,43,76.5,19,0,0,4,14.5,108.5,21,0,0
望星橋,20205,0,0,0,0,0,0.5,7,0,0,1,0,2.5,0,0,0,28.5,0,28.5,14,3,50.5,63,17,0,0.5,2,19.5,65.5,31.5,0,0
白馬山莊,20205,0,0,0,0,0,0,7.5,0,0,3,0,18,0,0,0,16,0,9.5,17.5,1,59,68,14.5,0,0,8.5,8.5,128,49,0,5
中和橋,20205,0,0,0,0,0,0,10.5,0,0,0,0,7,0,0,0,0.5,0,28,15,4,52.5,56.5,10.5,0,0,0.5,34,40,14,0,0
磺溪橋,20205,0,0,0,0,0,0.5,9,0,0,0,0,6,0,0,0,8.5,0,37.5,18,4,44,55,20.5,0,0,2,25.5,50.5,22,1.5,0
宜興橋,20205,0,0,0,0,0,0,9,0,0,14.5,0.5,26,0,0,0,27,0.5,6.5,21,2.5,49,71.5,13.5,0,0,3,7,114,51.5,8.5,40
雙溪,20205,0,0,0,0,0,0,8,0,0,0.5,0,4,0,0,0,34.5,7.5,24,14.5,3.5,53.5,55,14,0,0,4.5,16,53,34,1,0
湖田國小,20206,4.5,21,0,0,0,0,46,5.5,7.5,0,1,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
大屯國小,20206,4,4.5,0,0,0,0,36,3,5,0,0.5,0,0,94.5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
桃源國中,20206,1,8.5,0,0,0,0,51,1.5,1,0,0.5,0,0,45.5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
北投國小,20206,4,36,0,0,0,0,51,1,1,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
陽明高中,20206,1,13.5,0,0,0,0,28.5,1,0.5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0
太平國小,20206,6.5,0.5,0,0,0,0,3,0,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
民生國中,20206,7.5,1,0,0,0,0,18.5,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,4.5,7.5,0,0,0,0,0
中正國中,20206,4,1,0,0,0,0,17,0.5,0,0,0,0,0,81.5,0,0,0,0,0,0,0,0,0,0,0,6,0,11.5,0,0,0
三興國小,20206,10.5,1,0,0,0,0,17.5,0,0.5,0,0,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,49.5,0,12,9,6.5,0
格致國中,20206,1.5,14,0,0,0,0,50,3,5.5,0,0.5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
平等國小,20206,1.5,9.5,0,0,0,0,40,3,2.5,0,0.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
至善國中,20206,3.5,9.5,0,0,0,0,31,1.5,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,0,0
碧湖國小,20206,10.5,0,0,0,0,0,23.5,1,0,0,0.5,0,0,10,0,0,0,0,0,0,0,0,0,0,10,14,0,9,0,0,0
東湖國小,20206,29.5,1,0,0,0,0,16.5,0.5,0.5,0,0.5,0,0,4,0,0,0,0,0,0,0,0,0,0,3,52,0,7,5.5,6,0
?公國中,20206,17,1,0,0,0,0,17,1,1,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0.5,79,0,42,19,10.5,0
舊莊國小,20206,26,0.5,0,0,0,0,20.5,1,1.5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,1,101,0,29,35,16.5,0
市政中心,20206,10.5,1,0,0,0,0,17.5,0,0.5,0,0,0,0,20,0.5,0,0,0,0,0,0,0,0,0,0,54,0,27.5,7,0.5,0
博嘉國小,20206,23,0,0,0,0,0,13.5,0.5,0,0.5,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,45.5,0,6,11,9.5,0
北政國中,20206,39,2.5,0,0,0,0.5,21.5,0.5,0.5,0,0,0,0,26,0.5,0,0,0,0,0,0,0,0,0,1,75,0,10.5,13.5,3,0
長安國小,20206,4,0,0,0,0,0,17,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
富德公墓,20206,24.5,0.5,0,0,0,0,17,0.5,1,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,47,0,40,14,15.5,0
萬華國中,20206,2.5,1.5,0,0,0,0,16.5,0.5,0.5,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,4.5,0,4,0,0,0
望星橋,20206,2.5,7.5,0,0,0,0,6.5,1,0,0,0,0,0,36.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0
白馬山莊,20206,23.5,1,0,0,0,0,19.5,1,1,0,0.5,0,0,2,0,0,0,0,0,0,0,0,0,0,2.5,40,0,2,2.5,9,0
中和橋,20206,3,25,0,0,0,0,47,2,2,0,0,0,0,39.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
磺溪橋,20206,0.5,12.5,0,0,0,0,32,1.5,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
宜興橋,20206,26.5,0.5,0,0,0,0,20,0.5,1,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,1,94,0,25,40.5,16.5,0
雙溪,20206,2,8,0,0,0,0,30.5,2,0.5,0.5,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0.5,0,0
湖田國小,20207,36,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,19,0,0,0,0,0,0
大屯國小,20207,37.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,17,0,0,0,0,7.5,0,1,0.5,0,0,0
桃源國中,20207,23.5,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,1.5,0,4,11,0,0,0
北投國小,20207,18.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,3,3.5,0,0,0,0,1.5,0,1,18,0,0,0
陽明高中,20207,14,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13.5,1,0,0,0,2,2,0.5,11.5,0,0,0
太平國小,20207,7,68.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0.5,0,0,0,0,53,2.5,2.5,0,0,0
民生國中,20207,11,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,35.5,8,0,0,23.5,0,6.5,106.5,19.5,0,0,0,0
中正國中,20207,9.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,5.5,1,0,0,0,7.5,51,3,0,0,0,0
三興國小,20207,16.5,50.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,5,0.5,0,7,0,4.5,116,39,0,0,0,0
格致國中,20207,24,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0.5,13.5,0.5,0,0,0,3.5,0,0.5,0,0,0,0
平等國小,20207,26,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0,0,0,1.5,9,3,0,0,0,0
至善國中,20207,15,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,4,8,1.5,0,0,0,0
碧湖國小,20207,33.5,44,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,11,0,0,7.5,0,16.5,39.5,24,0,0,0,0
東湖國小,20207,57.5,18,5.5,0,0,0,4.5,0,0,0,0,0,0,0,1.5,0,0,0,0,2.5,0,0,0,0,43.5,8,0,1,0,0,0
?公國中,20207,15,32,30.5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3.5,0.5,0,21.5,0,20.5,56.5,23,0,0,0,0
舊莊國小,20207,45,27.5,3.5,0,4.5,0,7.5,0,0,0,0,0,0,0,11.5,0,0,0,0,2,1,0,0,0,42,8,1,5,0,0,0
市政中心,20207,11.5,48,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,9,0,6.5,119,48,0,0,0,0
博嘉國小,20207,36,42.5,0,0,3,0,0,0,0,0,1,0,0,0,7.5,0,0,0,0,8,0.5,0,38,0,9.5,28.5,31.5,0,0,0,0
北政國中,20207,59.5,56,3,0,0,0,3,0,0,0,5.5,0,0,0,32,0,0,0,0,41,0,0,32,0,24,13.5,9,0.5,0,0,0
長安國小,20207,10,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,6.5,4,0,0,0,0,70,2,0,0,0,0
富德公墓,20207,26.5,39,18,0,2,0,0,0,0,0,0.5,0,0,0,3.5,0,0,0,0,6.5,0,0,38.5,0.5,11.5,30.5,30.5,0.5,0,0,0
萬華國中,20207,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,4.5,0,0,0,0,0,44.5,3,8.5,0,0,0
望星橋,20207,9,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0,0,0,0,5.5,10.5,0.5,0.5,0,0,0
白馬山莊,20207,65,18.5,14,0,0,0,3.5,0,0,0,0,0,0,0,2,0,0,0,0,3.5,0,0,0,0,23,0.5,0.5,0.5,0,0,0
中和橋,20207,24,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,3,3.5,0,0,0,0,2.5,0,1.5,12,0,0,0
磺溪橋,20207,14.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,10,16,0,0,0,0,1,0.5,0,3,0,0,0
宜興橋,20207,44,19,2.5,0,3.5,0,5.5,0,0,0,0,0,0,0,10.5,0,0,0,0,1,0.5,0,0,0,27,2,0.5,4.5,0,0,0
雙溪,20207,23.5,41,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6.5,0,0.5,0,3,6.5,1.5,0,0,0,0
湖田國小,20208,0,9.5,193,64.5,0,0,0,0,0,6.5,49,12.5,0,0,0,0,0,0,0,0,0,33.5,18.5,0,0,0,68,18,0,1,36.5
大屯國小,20208,0,9.5,140.5,84,0,0,0,0,0,6,43.5,5.5,1,5,0,0,0,0,0,0,0,17.5,4.5,0,0,0,49,24.5,0,0,23
桃源國中,20208,0,8,206.5,43,0.5,0,0,0,0,6,81,3,4,6.5,0,0,0,0,0,0,0,23.5,1.5,0,0,0,64,54.5,0,0,30
北投國小,20208,0,6,179.5,60,0,0,0,0,0,6.5,66.5,4,6.5,1,0,0,0,0,0,0,0,11,2.5,0,0,0,68.5,28.5,0,0,17
陽明高中,20208,0,1,197,37,0,0,0,0,0,5.5,43.5,1.5,6.5,0.5,0,0,0,0,0,0,0,10.5,9.5,0,0,0,178.5,2.5,0,0,18
太平國小,20208,0,2,103,40.5,0,0,0,0,0,6,13.5,2,2,1,0,0,0,0,0,0,0,12.5,7,0,0,0,156,4.5,0,0,15.5
民生國中,20208,0,4,180,1.5,0,0,0,0,0,5,65,10,7.5,9.5,0,0,0,0,0,0,0,18,11.5,0,0,0,92,0,0,0,9
中正國中,20208,0,1.5,97.5,29,0,0,0,0,0,7,5,11,10.5,3.5,0,0,0,0,0,0,0,15.5,8,0,0,0,84.5,0,0,0,16
三興國小,20208,0,1.5,130.5,3,0,0,0,0,0,5.5,12.5,19.5,15,1,0,0,0,0,0,0,0,17,8.5,0,0,0,91,0,0,0,16
格致國中,20208,0,3.5,122,48,0,0,0,0,0,7,71.5,32,0.5,17,0,0,0,0,0,0,0,28.5,10.5,0.5,0,0,106,3,0.5,1,32.5
平等國小,20208,0,3.5,105.5,12.5,0.5,0,0,0,0,6,59.5,63.5,0,0,0,0,0,0,0,0,0,21,14,0,0,0,94.5,0,0,0,22.5
至善國中,20208,0,1,147,26.5,0,0,0,0,0,5.5,81,9,0.5,10.5,0,0,0,0,0,0,0,14.5,10.5,0,0,0,113.5,0,0,0.5,28.5
碧湖國小,20208,0,7.5,157,1,0.5,0,0,0,0,4.5,38.5,2.5,7,7,0,0,0,0,0,0,0,24,9.5,0,0,0,76,0,0,0,18
東湖國小,20208,0,6,134.5,0,0,0,0,0,0,3,0.5,0,1,2,0,0,0,0,0,0,0,19.5,6.5,0,0,0,73,0,0,0,19
?公國中,20208,0,2,142.5,0,0.5,0,0,0,0,4,13,12.5,14,9.5,0,0,0,0,0,0,0.5,15.5,7,0,0,0,72.5,0,0,0,17.5
舊莊國小,20208,0,1.5,160,0,0,0,0,0,0,3,1,0,20.5,9,0,0,0,0,0,0,0,21.5,8,0,0,0,108,0,0,0,18.5
市政中心,20208,0,2.5,139.5,2,0,0,0,0,0,5.5,34.5,19.5,16.5,0.5,0,0,0,0,0,0,0,22.5,4,0,0,0,83,0,0,0,14.5
博嘉國小,20208,0,1,130,1,0.5,0,0,13.5,0,0,0,0,0,6,0,0,0,0,0,0,0,13,5.5,0,0,2,56,0,0,0,7
北政國中,20208,0,7.5,122,1.5,0.5,0,0,0,0,4.5,1,2,24.5,11,0.5,0,0,0,0,0,0,25.5,5.5,0,0,3.5,58,0,0,0,3.5
長安國小,20208,0,2,131.5,29.5,0,0,0,0,0,6.5,9,8,10,4.5,0,0,0,0,0,0,0,11,9,0,0,0,85,1,0,0,20.5
富德公墓,20208,0,0.5,126.5,0.5,0.5,0,0,0,0,5,3.5,16,12.5,5.5,0,0,0,0,0,0,0.5,20,6.5,0,0,1.5,70,0.5,0,0,9
萬華國中,20208,0,1,94.5,42.5,0,0,0,0,0,9.5,7,4.5,3.5,7.5,0,0,0,0,0,0,0,8,3,0,0,0,95,2,0,0,15.5
望星橋,20208,0,1,169,30.5,0,0,0,0,0,5,53,3,2.5,4.5,0,0,0,0,0,0,0,12.5,6.5,0,0,0,139,0.5,0,0,32
白馬山莊,20208,0,3.5,56.5,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,10,1,0,0,0,9,0,0,0,15.5
中和橋,20208,0,8,152,59,0.5,0,0,0,0,7,55.5,5,5.5,5.5,0,0,0,0,0,0,0,15.5,3.5,0,0,0,59.5,29,0,0,22
磺溪橋,20208,0,0.5,179,44.5,0,0,0,0,0,6,45.5,3,0,2,0,0,0,0,0,0,0,10.5,5,0,0,0,105,4.5,0,0,19
宜興橋,20208,0,2,91,0,0,0,0,0,0,1,0,0,9.5,3.5,0,0,0,0,0,0,0.5,10,5.5,0,0,0,73.5,0,0,0,15.5
雙溪,20208,0,1,103,8.5,0,0,0,0,0,5.5,69,28.5,0,5.5,0,0,0,0,0,0,0,22,9,0,0,0,87,0.5,0,0.5,15.5
湖田國小,20209,13.5,0,6.5,1.5,0,0,0,0,0,0,0,15.5,190,4.5,0,0,0,15,5,43.5,3.5,0,0,5.5,5,17.5,51.5,14.5,1,1.5,0
大屯國小,20209,8.5,0,5.5,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,7.5,0,0,0,4.5,3,4,61,21.5,0.5,6.5,0
桃源國中,20209,8,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,4,2.5,5.5,63.5,21,1.5,5,0
北投國小,20209,5.5,0,4.5,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,9,0,0,0,9,4.5,3.5,58,19.5,1,3,0
陽明高中,20209,10.5,0,5.5,0,0,0,0,0,0,0,0,0.5,5,0,0,0,0,5,0,3,0,0,0,10,2.5,1,49.5,16.5,1,4,0
太平國小,20209,12,0,7.5,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0,0,15,3,2.5,39.5,17.5,1,3.5,0
民生國中,20209,20.5,0,10,0,0,0,0,0,18.5,0,0,0,5,0,0,8,0,0,0,23,0.5,0,0,2.5,1,3.5,38,18,2,3,0
中正國中,20209,13,0,21,0,0,0,0,0,4.5,2.5,0,0,0.5,0,0,0,0,22.5,0,2.5,0,0,0,6,1.5,2,38.5,16,0,3.5,0
三興國小,20209,11,0,25,0,0,0,0,0,20.5,0.5,0,0,1.5,0,0,2,0,0,0,5,0,0,0,2.5,1,3,33,18,1,3.5,0
格致國中,20209,23,0,6,0,0,0,0,0,0,0,0,3,103,0,0,0,0,2,0,13.5,1.5,0,0,11.5,1,2.5,56.5,16,1,3.5,0
平等國小,20209,25.5,0,7,0,0,0,0,0,0,0,8,3.5,113,3.5,0,4,0,0.5,2.5,32.5,2,0,0,5,1.5,7,52.5,17,1.5,2.5,0
至善國中,20209,29.5,0,8.5,0,0,0,0,0,12,0,0,1,52.5,0,0,1.5,0,0,0,17,1,0,0,3.5,1,2,49,18,2,3,0
碧湖國小,20209,27,0,5.5,0,0,0,0,0,23,0,0,0.5,35.5,0,0,0,0,0,0,52.5,0,0,0,3.5,0.5,6.5,44.5,16.5,2.5,3,0
東湖國小,20209,13.5,0,9,0,0,0,0,0,10.5,0,0,4.5,37.5,0,0,0,0,0,7.5,103,0,0,0,6.5,0,6.5,32.5,15.5,3.5,1.5,0
?公國中,20209,16.5,0,21.5,0,0,0,0,0,9.5,0.5,0,2.5,2,0,0,0,0,0,0,37.5,0,0,0,4,1,4.5,30,20.5,1.5,2,0
舊莊國小,20209,20,0,23.5,0,0,0,0,0,2.5,0.5,0,12,6.5,0,0,0,0,0,5.5,104,0.5,0,0,11,1.5,6,33.5,23,3,3,0
市政中心,20209,14,0,20.5,0,0,0,0,0,8,0.5,0,0,2,0,0,7.5,0,0,0,15,0,0,0,3.5,1,4,34,20.5,1,4,0
博嘉國小,20209,11.5,0,26,0,0,0,0,0,21.5,0,0,7,0.5,1.5,0,0,0,0,0,7.5,0,0,0,2.5,2,2.5,24,14,0.5,4.5,0
北政國中,20209,14.5,0,22.5,0,0,0,0,0,27.5,0,0,17,0.5,1.5,0,0,0,0,0,5.5,0,0,0,6,1.5,3.5,26,21.5,2,5,0
長安國小,20209,13.5,0,8.5,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,11,0,3.5,0,0,0,3,1,2,29.5,12,0.5,1.5,0
富德公墓,20209,14.5,0,30.5,0,0,0,0,0,19.5,0,0,1.5,0.5,0.5,0,0,0,0,0,20,0,0,0,6,2.5,5,36,20.5,1,6.5,0
萬華國中,20209,10,0,17.5,0,0,0,0,0.5,0,4.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,26,5,2,39,15,0,3.5,0
永建國小,20209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3.5,0,0,0,2,0.5,4.5,31,21.5,1.5,7,0
望星橋,20209,14,0,6.5,0,0,0,0,0,1.5,0.5,0,1,26.5,0,0,0.5,0,2.5,0,11.5,0.5,0,0,3,2,1,46,17.5,1.5,1.5,0
白馬山莊,20209,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,32,0,0.5,0,0,1.5,8,33.5,21,4.5,3.5,0
中和橋,20209,4.5,0,5,0,0,0,0,0,0,0,0,2.5,3,0,0,0,0,0,0,9,0,0,0,8.5,5,1.5,59.5,19,1,3.5,0
磺溪橋,20209,10,0,3,0,0,0,0,0,0,0,0,1.5,44,0,0,0,0,1.5,0,5.5,0,0,0,9.5,1,1.5,38,10,0.5,2,0
宜興橋,20209,19,0,19.5,0,0,0,0,0,0,0,0,14.5,6.5,0,0,0,0,0,0,5,0.5,0,0,6.5,1.5,6.5,33,20.5,1,0,0
雙溪,20209,21.5,0,7,0,0,0,0,0,7.5,0,0,1,39,0,0,7,0,0,0,25,2,0,0,4.5,1,5,47,16.5,2,2,0
湖田國小,202010,0,0,0,0,79.5,12.5,0.5,4,30,26,51.5,110,65.5,15.5,21,76.5,50,52.5,40,59.5,114.5,17,9.5,0,0,0,0,4,18.5,2,0
大屯國小,202010,0,0,0,0,4,1,0,3.5,7,0,1,5,3,0,1,2.5,1,1,2,5,6.5,9.5,3.5,0,0,0,0,0,3,0,0
桃源國中,202010,0,0,0,0,0,0,0,0.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
北投國小,202010,0,0,0,0,0.5,0,0,0.5,3,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,1,2,0,0,0,0,0,0,0,0
陽明高中,202010,0,0,0,0,0,0,0,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0
太平國小,202010,0,0,0,0,0.5,0,0,0,1.5,0,0,1,0.5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
民生國中,202010,0,0,0,0,4,0,0,0.5,1.5,0,5,7.5,12,0,0.5,1,0.5,0.5,0,2,4,0.5,1,0,0,0,0,0,0,0,0
中正國中,202010,0,0,0,0,0.5,0,0,0.5,0.5,0,3,6,9.5,0,0,3,0,0.5,0,0.5,1.5,0.5,3.5,0,0,0,0,0,0,0,0
三興國小,202010,0,0,0,0,8.5,0,0,0.5,1.5,0,4.5,12.5,14,0.5,0,6,2.5,3,2,1,3.5,1.5,3.5,0,0,0,0,0,0,0,0
格致國中,202010,0,0,0,0,23,2.5,0,12.5,19.5,0.5,4.5,14,14,2,2.5,16.5,13,5.5,6.5,8.5,23,10.5,4.5,0,0,0,0,0.5,1,0,0
平等國小,202010,0,0,0,0,32.5,3,0.5,6,21,4.5,14,33,28,7.5,5,22.5,23.5,10.5,13.5,15,35,16.5,6.5,0,0,0,0,2,3.5,1,0
至善國中,202010,0,0,0,0,8.5,0,0,2,6,0,0.5,2.5,5,0.5,0,4.5,4,0.5,3,0.5,5,1,0.5,0,0,0,0,0,0,0,0
碧湖國小,202010,0,0,0,0,10.5,1,0,1,4,0.5,5,8,12.5,1.5,1.5,3.5,4,1,1.5,2.5,10,2,1.5,0,0,0,0,0,0.5,0,0
東湖國小,202010,0,0,0,0,20,0,0,0.5,4.5,1.5,13,11.5,23.5,0,0,4,2.5,1.5,1,3,12.5,5,2.5,0,0,0,0,0,1,0.5,0
?公國中,202010,0,0,0,0,13,0,0,0,2,0.5,5,12.5,24.5,1,0.5,9,6.5,8.5,6.5,5,9.5,4.5,3.5,0,0,0,0,0,0,0,0
舊莊國小,202010,0,0,0,0,41,1,0,3,11,3.5,15,26.5,48,0.5,1,21.5,15.5,20,19,10.5,17.5,12.5,5,0,0,0,0,0,1.5,0.5,0
市政中心,202010,0,0,0,0,9,0,0,1,2,0,4.5,13,17.5,0.5,0,5.5,2.5,2.5,2,2,4.5,1.5,3,0,0,0,0,0,0,0,0
博嘉國小,202010,0,0,0,0,9.5,0,0,1,11.5,2,2.5,7.5,5.5,0,0,9.5,13.5,11,5,1,8,6,6.5,0,0,0,0,0,0,0,0
北政國中,202010,0,0,0,0,3.5,0,0,3,20.5,4.5,4.5,6.5,10,0.5,0,10,15.5,14,1,0.5,8.5,4,6.5,0,0,0,0,0,0,0,0
長安國小,202010,0,0,0,0,0.5,0,0,0.5,1.5,0,1.5,4.5,5,0,0,1,0,0,0,0,1,0.5,2,0,0,0,0,0,0,0,0
富德公墓,202010,0,0,0,0,26.5,0.5,0,2,11.5,2.5,8,14.5,19,0,1,12,13,16.5,11.5,1.5,8.5,8.5,5.5,0.5,0,0,0,0,0,0,0
萬華國中,202010,0,0,0,0,1,0,0,0.5,1,0,1.5,3,4.5,0,0,1.5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
永建國小,202010,0,0,0,0,6,0,0,1.5,12.5,2,6.5,6,9.5,0,0.5,10.5,13,11,3.5,0,7.5,4.5,6.5,0,0,0,0,0,0,0,0
望星橋,202010,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
白馬山莊,202010,0.5,0,0,0,27.5,1,0.5,1,5.5,3,20.5,18.5,29.5,2,2,10.5,6.5,7.5,4,7,23.5,12,3,0,0,0,0,0,1.5,0,0
中和橋,202010,0,0,0,0,1,0,0,1,2,0.5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
磺溪橋,202010,0,0,0,0,0,0,0,5,5,0.5,0,0,0.5,0,0,0,0.5,0,1.5,0,0,1,0.5,0,0,0,0,0,0,0,0
宜興橋,202010,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0.5,11.5,9.5,10,7,4,13.5,10,4,0,0,0,0,0,1.5,0.5,0
雙溪,202010,0.5,0,0,0,24,2,0.5,4.5,12,1,4,6,5,1,0.5,9.5,13,6,6.5,3,14.5,5.5,3,0,0,0,0,0,0.5,0.5,0
湖田國小,202011,0.5,0,32,2.5,9.5,9.5,1.5,18.5,19.5,8.5,0.5,29,51.5,23.5,0,0,0,2,0,7,22,8,23.5,2.5,1,0,13,50,36,87,0
大屯國小,202011,0,1.5,10,0.5,1,0,0,2,0.5,0,0,1.5,10,5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,1.5,2,1.5,11,0
桃源國中,202011,0,1.5,1.5,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北投國小,202011,0,3,2,0,0,0,0,0,0,0,0,0,4,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1.5,0
陽明高中,202011,0,2,1.5,0,0,0,0,0,0,0,0,0,4,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0
太平國小,202011,0,0,0.5,1,0,0,0,0,0,0,0,0.5,3.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0
民生國中,202011,0,0.5,1,0,0.5,2,0,1,0,0,0,2,17,7,0,0,0,0,0,0,2,0,1,0,0,0,0,3.5,2,6.5,0
